
1970-01-01 05:30:00,3.0,0.0,0,0,0,3.0,3.1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
2021-06-01 09:00:03,3.0,0.0,25030,3308562,1551064,3.0,3.1,25000,3.05,1,327424,3.0,8,1235100,2.95,8,1203178,2.9,10,30,0.0,1,64,3.0,1,625000,3.05,3,925000,3.1,3,1000,3.15,1,0,0.0,0
2021-06-01 09:00:11,3.0,0.0,25675,3385022,1575564,3.0,3.1,25000,3.05,1,347674,3.0,11,1240150,2.95,11,1222208,2.9,18,675,0.0,4,64,3.0,1,625000,3.05,3,949000,3.1,7,1300,3.15,2,200,0.0,1
2021-06-01 09:00:18,3.0,0.0,25675,3404972,1577014,3.0,3.1,25000,3.05,1,348675,3.0,13,1240650,2.95,12,1239157,2.9,22,675,0.0,4,64,3.0,1,626000,3.05,4,949000,3.1,7,1750,3.15,4,200,0.0,1
2021-06-01 09:00:25,3.0,0.0,25677,3407099,1638014,3.0,3.1,25000,3.05,1,348675,3.0,13,1240675,2.95,13,1241157,2.9,23,677,0.0,5,64,3.0,1,626000,3.05,4,949000,3.1,7,62750,3.15,7,200,0.0,1
2021-06-01 09:00:30,3.0,0.0,25677,3420099,1657514,3.0,3.1,25000,3.05,1,348675,3.0,13,1241675,2.95,14,1251157,2.9,24,677,0.0,5,64,3.0,1,631000,3.05,5,963500,3.1,9,62750,3.15,7,200,0.0,1
2021-06-01 09:00:37,3.0,0.0,25677,3425949,1708529,3.0,3.1,25000,3.05,1,348675,3.0,13,1242175,2.95,15,1253507,2.9,26,677,0.0,5,2000,2.95,1,64,3.0,1,631000,3.05,5,963500,3.1,9,200,0.0,1
2021-06-01 09:00:43,3.0,0.0,25677,3469449,1714029,3.0,3.1,25000,3.05,1,348675,3.0,13,1242175,2.95,15,1274007,2.9,29,677,0.0,5,2000,2.95,1,64,3.0,1,636000,3.05,6,963500,3.1,9,200,0.0,1
2021-06-01 09:00:48,3.0,0.0,25677,3470489,1743979,3.0,3.1,25000,3.05,1,348675,3.0,13,1243175,2.95,16,1274047,2.9,30,677,0.0,5,2000,2.95,1,64,3.0,1,636000,3.05,6,988500,3.1,10,200,0.0,1
2021-06-01 09:00:53,3.0,0.0,25677,3471994,1744542,3.0,3.1,25000,3.05,1,349175,3.0,14,1243180,2.95,17,1275047,2.9,31,677,0.0,5,2000,2.95,1,64,3.0,1,636000,3.05,6,988513,3.1,11,200,0.0,1
2021-06-01 09:00:58,3.0,0.0,25677,3471994,1769542,3.0,3.1,25000,3.05,1,349175,3.0,14,1243180,2.95,17,1275047,2.9,31,677,0.0,5,2000,2.95,1,64,3.0,1,636000,3.05,6,988513,3.1,11,200,0.0,1
2021-06-01 09:01:02,3.0,0.0,25677,3454995,1813542,3.0,3.1,25000,3.05,1,329175,3.0,13,1243180,2.95,17,1278048,2.9,33,677,0.0,5,2000,2.95,1,64,3.0,1,636000,3.05,6,988513,3.1,11,200,0.0,1
