
2021-06-01 07:50:03,3.79,0.0,0,0,0,3.77,3.94,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0
2021-06-01 09:00:00,3.79,0.0,0,55311,2069800,3.77,3.94,1001,3.79,2,3200,3.67,1,50000,3.65,1,1000,3.61,1,110,0.0,1,3800,3.93,1,3000,3.95,1,2063000,3.97,4,0,0.0,0,0,0.0,0
2021-06-01 09:00:02,3.79,0.0,0,57301,2197167,3.77,3.94,1001,3.79,2,1990,3.7,1,3200,3.67,1,50000,3.65,1,110,0.0,1,10400,3.89,2,10000,3.91,1,5767,3.93,2,3000,3.95,1,2168000,3.97,6
2021-06-01 09:00:03,3.79,0.0,0,83472,2207167,3.77,3.94,1001,3.79,2,2990,3.7,2,3200,3.67,1,50000,3.65,1,110,0.0,1,10400,3.89,2,10000,3.91,1,5767,3.93,2,3000,3.95,1,2178000,3.97,7
2021-06-01 09:00:05,3.79,0.0,0,84472,2212192,3.77,3.94,1001,3.79,2,2990,3.7,2,3200,3.67,1,51000,3.65,2,110,0.0,1,5025,3.86,2,10400,3.89,2,10000,3.91,1,5767,3.93,2,3000,3.95,1
2021-06-01 09:00:07,3.79,0.0,0,125012,2232192,3.77,3.94,1001,3.79,2,2990,3.7,2,13200,3.67,2,61000,3.65,3,150,0.0,3,5025,3.86,2,10400,3.89,2,10000,3.91,1,5767,3.93,2,3000,3.95,1
2021-06-01 09:00:08,3.79,0.0,0,126012,2266512,3.77,3.94,1001,3.79,2,2990,3.7,2,13200,3.67,2,61400,3.65,4,150,0.0,3,10000,3.83,1,12000,3.85,2,5025,3.86,2,12320,3.87,2,10400,3.89,2
2021-06-01 09:00:10,3.79,0.0,0,146072,2281512,3.77,3.94,1001,3.79,2,3040,3.7,3,13200,3.67,2,61400,3.65,4,160,0.0,4,10000,3.83,1,12000,3.85,2,5025,3.86,2,12320,3.87,2,10400,3.89,2
2021-06-01 09:00:15,3.79,0.0,0,147082,2281512,3.77,3.94,1001,3.79,2,3040,3.7,3,13200,3.67,2,61400,3.65,4,170,0.0,5,10000,3.83,1,12000,3.85,2,5025,3.86,2,12320,3.87,2,10400,3.89,2
2021-06-01 09:00:20,3.79,0.0,0,147082,2281112,3.77,3.94,1001,3.79,2,3040,3.7,3,13200,3.67,2,61400,3.65,4,170,0.0,5,10000,3.83,1,12000,3.85,2,5025,3.86,2,12320,3.87,2,10000,3.89,1
2021-06-01 09:00:43,3.79,0.0,0,149182,2291612,3.77,3.94,1001,3.79,2,3040,3.7,3,100,3.69,1,13200,3.67,2,170,0.0,5,10000,3.83,1,12000,3.85,2,5025,3.86,2,12320,3.87,2,10000,3.89,1
2021-06-01 09:01:07,3.79,0.0,0,151997,2291612,3.77,3.94,1001,3.79,2,815,3.75,1,3040,3.7,3,100,3.69,1,170,0.0,5,10000,3.83,1,12000,3.85,2,5025,3.86,2,12320,3.87,2,10000,3.89,1
2021-06-01 09:01:11,3.79,0.0,0,151997,2294612,3.77,3.94,1001,3.79,2,815,3.75,1,3040,3.7,3,100,3.69,1,170,0.0,5,3000,3.81,1,10000,3.83,1,12000,3.85,2,5025,3.86,2,12320,3.87,2
2021-06-01 09:01:21,3.79,0.0,0,157997,2294612,3.77,3.94,1001,3.79,2,815,3.75,1,4040,3.7,4,100,3.69,1,170,0.0,5,3000,3.81,1,10000,3.83,1,12000,3.85,2,5025,3.86,2,12320,3.87,2
2021-06-01 09:01:47,3.79,0.0,0,167997,2294612,3.77,3.94,1001,3.79,2,815,3.75,1,50000,3.71,1,4040,3.7,4,170,0.0,5,3000,3.81,1,10000,3.83,1,12000,3.85,2,5025,3.86,2,12320,3.87,2
2021-06-01 09:01:53,3.79,0.0,0,167997,2297112,3.77,3.94,1001,3.79,2,815,3.75,1,50000,3.71,1,4040,3.7,4,170,0.0,5,5500,3.81,2,10000,3.83,1,12000,3.85,2,5025,3.86,2,12320,3.87,2
2021-06-01 09:02:06,3.79,0.0,0,167997,2299612,3.77,3.94,1001,3.79,2,815,3.75,1,50000,3.71,1,4040,3.7,4,170,0.0,5,5500,3.81,2,12500,3.83,2,12000,3.85,2,5025,3.86,2,12320,3.87,2
2021-06-01 09:02:11,3.79,0.0,0,167997,2302612,3.77,3.94,1001,3.79,2,815,3.75,1,50000,3.71,1,4040,3.7,4,170,0.0,5,3000,3.79,1,5500,3.81,2,12500,3.83,2,12000,3.85,2,5025,3.86,2
2021-06-01 09:02:20,3.79,0.0,0,168497,2299612,3.77,3.94,1001,3.79,2,815,3.75,1,50000,3.71,1,4040,3.7,4,170,0.0,5,5500,3.81,2,12500,3.83,2,12000,3.85,2,5025,3.86,2,12320,3.87,2
